%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1317213374736438989,0,1317213374736438989,imu_link,-0.00731758537416,0.00765961886588,-0.0477234770057,0.998804411747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000563788052947,-0.000131663453801,-0.00047288429091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00316813473106,-0.00664383915191,9.80814154598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213374846426010,0,1317213374846426010,imu_link,-0.00727891423268,0.00765415266376,-0.0477088215354,0.99880543636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000424561050254,-0.000130156299328,-0.000297604947549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00350295424963,-0.000322474265145,9.81255923806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213374946424007,0,1317213374946424007,imu_link,-0.00729217230614,0.00765355896203,-0.0476792652379,0.998806755546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09805392732e-05,-6.96660706795e-05,0.000365975980269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000852811794595,-0.00134267259323,9.80894350386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375046406030,0,1317213375046406030,imu_link,-0.00730291023281,0.007645242002,-0.04770272881,0.998805620449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000131803186502,-0.000108486678419,-0.000230777674267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00159507039439,-0.00962759786343,9.80773980276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375156503915,0,1317213375156503915,imu_link,-0.0072815190955,0.0076427072686,-0.0477014069293,0.998805859155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000372428401241,-0.00015498247383,-0.000195261676219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00358067435537,-0.00275964276052,9.80979083086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375256442070,0,1317213375256442070,imu_link,-0.007291214436,0.00763724418685,-0.0477118697011,0.998805330474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47077683033e-05,-0.000282022502506,-0.00101912783893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00119396783223,-0.00185676294426,9.8152999907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375356450080,0,1317213375356450080,imu_link,-0.00728985411686,0.00766237091837,-0.0477331443168,0.998804131465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69156469741e-05,0.000462923366629,-0.000818901040232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00209447694967,-0.000536022803568,9.80640888351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375466459035,0,1317213375466459035,imu_link,-0.00730807573393,0.00765487238666,-0.0476861304177,0.998806301504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000280817062692,0.000160665921374,0.000163917172586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018709044117,-0.00588379985679,9.80757220534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375566623926,0,1317213375566623926,imu_link,-0.0072940920115,0.00766040158245,-0.0476457339428,0.998808289166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017003633723,0.000243023381187,0.000642753628994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012483763595,-0.00358877063559,9.80741827366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375666567087,0,1317213375666567087,imu_link,-0.00731280217633,0.00764245014605,-0.0476687207865,0.998807193075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032194248916,-0.000421698758805,-0.000565389275086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00248119260321,-0.00373292667539,9.81129724627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375776482105,0,1317213375776482105,imu_link,-0.00730271276272,0.0076582986096,-0.0476441906136,0.998808315919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000257570991357,0.000204157762937,0.000220607810834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000737832455449,-0.00562822404825,9.81430667204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375876502037,0,1317213375876502037,imu_link,-0.00732735912454,0.00765357932064,-0.0476585338263,0.998807487299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000307418924575,2.58348053118e-05,-0.000112473893033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001308063909,-0.00198212776612,9.80530894075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213375986509084,0,1317213375986509084,imu_link,-0.0073279349403,0.00765162386549,-0.0476610430661,0.998807378325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.34683789921e-05,-8.9810475322e-05,-0.000165821084864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020048467535,-0.00711523630824,9.81185589762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376086699962,0,1317213376086699962,imu_link,-0.00732435313172,0.0076658609711,-0.0476469664044,0.998807967038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.85315501348e-05,0.000473565735651,0.000278724995066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00454325595103,-0.00141095494141,9.81068552374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376186547040,0,1317213376186547040,imu_link,-0.00731353630494,0.00764894614557,-0.0476626682398,0.998807426818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000204039631353,-2.86344127585e-05,-0.000375952299778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00288302788906,-0.00543195852564,9.80849699424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376296547889,0,1317213376296547889,imu_link,-0.00733925670127,0.00765232976276,-0.0476824294151,0.998806269046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041854105202,0.000223275182302,-0.000348158613369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00291372174155,-0.00353987443497,9.80699523943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376396541118,0,1317213376396541118,imu_link,-0.00733476446755,0.00764350985822,-0.0476700508515,0.998806960448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000234290526991,-0.000131214293459,0.000179927375415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000348810874336,-0.00531430409795,9.80957287189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376496577978,0,1317213376496577978,imu_link,-0.00731703882474,0.0076438646785,-0.047696145561,0.99880584198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040788555212,2.9765132185e-05,-0.000430242800894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418833294758,-0.00196473603408,9.80861547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376606734037,0,1317213376606734037,imu_link,-0.00733483115369,0.00764251960632,-0.0477359802317,0.998803818744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000166361154987,-0.000185007173274,-0.00121907445542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00160639053445,-0.00370283020601,9.81211248349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376706615924,0,1317213376706615924,imu_link,-0.00734072055645,0.00765434016266,-0.0476744114107,0.998806625626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000109435874919,0.00040503567521,0.000550444159027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00338414077415,-0.000914135626084,9.80670474061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376806582927,0,1317213376806582927,imu_link,-0.00732708908851,0.00764189959188,-0.0477035802191,0.998805428284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000442623702913,-0.000141889188383,-0.000390870162536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000722316976535,-0.00294070099996,9.81244836247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213376916596889,0,1317213376916596889,imu_link,-0.00735466421218,0.00764263113667,-0.0476923872135,0.998805754542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000249825002407,-0.000285262360597,0.000395228060796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00317714904674,-0.00453327095999,9.8085579062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377016591072,0,1317213377016591072,imu_link,-0.00735519069037,0.00764980282622,-0.0477103017063,0.998804840195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0576372963e-05,8.88722375391e-05,-0.000201898684254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046870865844,-0.00347276473772,9.81116269411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377126703023,0,1317213377126703023,imu_link,-0.00734501178389,0.00763468524373,-0.047695520355,0.998805736728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000239587034205,-0.000405122654145,0.00041105085359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00132799923924,-0.00454805246784,9.80971641689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377226772069,0,1317213377226772069,imu_link,-0.00737017571799,0.00766007146448,-0.0477155999137,0.998804397938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000399832237316,0.000355104237828,-2.60226336489e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001004466802,-0.000211153337644,9.8079350218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377326675891,0,1317213377326675891,imu_link,-0.00735939878608,0.00766890081599,-0.0476941294912,0.998805435118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000131208650584,0.000479163494175,0.000470689403379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00181332295558,-0.00698042380738,9.80611124704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377436671972,0,1317213377436671972,imu_link,-0.00736930528687,0.00766085305589,-0.0476926269934,0.99880549558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.45794317939e-05,0.000270057704718,0.000594343991566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00418857314621,-0.00184394142402,9.80480246284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377536629915,0,1317213377536629915,imu_link,-0.0073693778259,0.00765697208167,-0.0477081407389,0.998804783907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000140269001222,-6.79410701115e-05,0.000345868165379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00160785398268,-0.00479870414499,9.81489117498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377636710882,0,1317213377636710882,imu_link,-0.00736217937445,0.00766782178542,-0.0477315737447,0.9988036342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48687056126e-05,0.000248821771925,-0.000608123592953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00283095443576,0.00142237345954,9.80744950492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377746685028,0,1317213377746685028,imu_link,-0.00735539698563,0.00763671366837,-0.0476994233348,0.998805458412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000317174334925,-0.00049349755361,0.00112121182666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000709671828016,-0.00167921984701,9.80984831151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377846681118,0,1317213377846681118,imu_link,-0.00737314833297,0.00764591830516,-0.0477441636832,0.998803119464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000303491277425,2.36155846684e-06,0.00025924015119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00251729330392,-0.00243124270851,9.80987781451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213377946703910,0,1317213377946703910,imu_link,-0.00735582945704,0.00763060944021,-0.0477489126603,0.998803137216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000442354965451,-0.000437508453361,-5.14193171982e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000509953088525,-0.000959250299767,9.81246346589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378056900978,0,1317213378056900978,imu_link,-0.00737361036292,0.00764740719266,-0.0477396531406,0.998803320255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000199287058064,0.000259126048901,0.000161776052407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000854626775467,-0.00465111746234,9.8101072596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378156997919,0,1317213378156997919,imu_link,-0.00735750202927,0.0076582269797,-0.0477496670689,0.998802877458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000118904235229,0.000531670083545,2.03127285151e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343808297474,-0.00345159315951,9.80390750939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378266760110,0,1317213378266760110,imu_link,-0.00737046736343,0.00762305524784,-0.047781831042,0.998801512745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.30398814946e-05,-0.000222467296455,-0.00067054694219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00276530534173,-0.00156592240319,9.81183745319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378366760015,0,1317213378366760015,imu_link,-0.00737827947947,0.00761929299731,-0.0477648265263,0.99880229711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000168811639282,4.02700883027e-05,0.000452473207183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00265714902621,-0.0028403423341,9.80894323436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378466754913,0,1317213378466754913,imu_link,-0.00736370010248,0.00759958285991,-0.0477660964961,0.998802494133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61218897194e-05,-0.000468609647014,0.000463846686542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00423528838089,-0.00443732907194,9.80864499609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378576980113,0,1317213378576980113,imu_link,-0.00737827239924,0.00761739501081,-0.047778326498,0.998801665951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00052977314798,-0.000104432926491,0.000307389198748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000952791651764,-0.00258078526907,9.80339224627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378676815032,0,1317213378676815032,imu_link,-0.00736998711873,0.0076000923318,-0.0477930147464,0.998801156201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000442408023722,-0.000461695220162,0.000164229818596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00122221600201,-0.0042675787029,9.81031440645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378776792049,0,1317213378776792049,imu_link,-0.00734792084311,0.00760868560548,-0.0478110801578,0.998800388755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000266139748226,-0.000353746063795,-0.000628979052299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00201459650658,0.00160379220597,9.80944822968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378886872053,0,1317213378886872053,imu_link,-0.00736125741166,0.0076032518087,-0.0478025397645,0.99880074071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016150886547,-0.000143789697875,-0.000281176693454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000982905175377,-0.00446901321271,9.80969697197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213378986820936,0,1317213378986820936,imu_link,-0.0073493141901,0.00758879607817,-0.0478197269938,0.998800115872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013573176026,-0.000244454014028,-0.000419656841863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00145104541125,-0.00168011018404,9.80761525317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379087039947,0,1317213379087039947,imu_link,-0.00735160154097,0.0076029594213,-0.0478245855995,0.998799758698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.98035066062e-05,0.000144661095867,-0.000474126042737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00283105951156,-0.000851415335742,9.81196904116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379196835041,0,1317213379196835041,imu_link,-0.00735246818204,0.0075849774444,-0.0478242310047,0.998799906016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6425332297e-06,-0.000209721835669,0.000175643782426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00284946173672,-0.00521147034651,9.81000755087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379296838045,0,1317213379296838045,imu_link,-0.00735413451416,0.00761834405842,-0.0478563998173,0.998798098985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000267113584518,0.000747082501124,-0.00049047058194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013830735939,-0.00264724421949,9.806700338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379406856060,0,1317213379406856060,imu_link,-0.00732415111414,0.00759496030074,-0.0478668003436,0.998797999003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000596201516238,-2.41803442217e-05,-0.000439713720114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00211465464626,-0.00405227320968,9.81186394332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379506841897,0,1317213379506841897,imu_link,-0.00734415235416,0.00760211425748,-0.0478910669392,0.998796634452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47151287679e-05,0.000165892308189,-0.000940876516591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00271868658796,-0.00180192527321,9.80946611095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379607053995,0,1317213379607053995,imu_link,-0.0073474825269,0.00762294980737,-0.0478459217366,0.998798614792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.58895913483e-05,0.000668271776892,0.000446846431155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00497201770554,-0.00702657678891,9.80828555622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379716895103,0,1317213379716895103,imu_link,-0.00733592135117,0.00761482235036,-0.0478375836506,0.998799161158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000231909541422,0.00032240331921,0.000472463730125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025553274523,-0.00269971901133,9.80826016625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379816869974,0,1317213379816869974,imu_link,-0.0073339529572,0.00760323862866,-0.0478406914082,0.998799115009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000506503786753,-3.03399732431e-05,0.000498591987554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00087621978265,-0.00501113063812,9.81288223596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213379916903018,0,1317213379916903018,imu_link,-0.00735027839205,0.00758459188464,-0.0478527159741,0.998798560746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024695068722,-0.000344247131907,-0.000523468460728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021958226667,-0.00190539153467,9.80716665847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380026887893,0,1317213380026887893,imu_link,-0.00736195619385,0.00760501866641,-0.0478324840781,0.998799288525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138419563722,0.000129619527469,0.00012193384386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000359338727949,-0.0013959607935,9.80854890374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380127094030,0,1317213380127094030,imu_link,-0.00735256772249,0.00758154783676,-0.0478332483568,0.998799499515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000477722765758,-0.000563241546307,0.000197821722215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000711618143515,-0.00386215197577,9.80987057461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380227076053,0,1317213380227076053,imu_link,-0.00737137905099,0.00761318697456,-0.0478593150909,0.998797871501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018469181059,0.000200129077143,-0.000519787497796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00577674941268,-0.00377624858317,9.81191137626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380336929082,0,1317213380336929082,imu_link,-0.00738103256608,0.00760824423333,-0.0478722715475,0.998797216954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000354120947043,0.000289268973155,-0.000331604400307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00427919920378,-0.00356398092034,9.80933300068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380436954021,0,1317213380436954021,imu_link,-0.00738504150292,0.00762416708508,-0.0478351524974,0.998798844324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000239093261285,0.000478497832575,0.000289906450877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.91860509186e-06,0.000444427993492,9.80571791134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380546955108,0,1317213380546955108,imu_link,-0.00738963981047,0.00761904416336,-0.0478561374209,0.998797844161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000166892181179,0.000198615445435,-0.000527937551322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00103925041801,-0.00112050872738,9.81405712255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380646981000,0,1317213380646981000,imu_link,-0.00740892732365,0.00761727122701,-0.0478310429523,0.998798916852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000716004610827,0.000255415322527,0.000157932506806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038373856535,-0.00261501749723,9.80739551111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380746961116,0,1317213380746961116,imu_link,-0.00738866639112,0.00762278090313,-0.0478276469461,0.998799187529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000128686948556,0.000385766765686,0.000260093986067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00221947228226,-0.00470203442501,9.81005863274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380856986045,0,1317213380856986045,imu_link,-0.00739400545659,0.00760170321516,-0.0478522571032,0.998798129895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000484376187094,-0.000233171603883,-0.000503493201898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00246911798893,0.0020798907591,9.80764940665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213380957093954,0,1317213380957093954,imu_link,-0.00736757412872,0.00760087558381,-0.0478444641129,0.998798704843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000503346098294,-0.000123106407439,-0.000257574464318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016079345937,-0.00440122972718,9.81305291265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1317213381057166099,0,1317213381057166099,imu_link,-0.00738234874868,0.00759842899366,-0.0478249015396,0.99879955126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000370703779578,-2.93295133055e-05,0.000347793400307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246895447132,-0.00363338886242,9.80772069393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
